0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
-0.0009014629,0.003777389,0.003734559,0.001816995,0.003825436,0.004137797,0.001489772,6.659338e-05,-0.001515906,-0.001366076,0.001216272,0.0008592905,-0.002445959,-0.006603306,-0.01279065,-0.01781197,-0.01645589,-0.01322828,-0.01082724,-0.006193263,-0.00344709,-0.0029491,-0.005371946,-0.01390744,-0.01948738,-0.02020014,-0.02433733,-0.0265428,-0.01729775,-0.007796861,-0.01013084,-0.009563052,-0.002009987,-0.002915036,-0.009609616,-0.01344517,-0.01201364,-0.00898746,-0.01092387,-0.01071009,-0.007140018,-0.005764758,-0.004385254,-0.009337634,-0.02121565,-0.03196203,-0.03847351,-0.03687127,-0.03108209,-0.02192999,-0.01025079,-0.005566119,-0.001399284,0.003543383,0.001357153,0.001748599,0.007315079,0.009749692,0.007740743,0.004651597,0.003660876,-0.001623939,-0.00981772,-0.01072138,-0.01645887,-0.0275223,-0.02367565,-0.01831938,-0.02193474,-0.01916361,-0.01601849,-0.01445509,-0.009425197,-0.009830543,-0.00870125,-0.004758631,-0.005847592,-0.004078768,-0.003421882,-0.009900699,-0.01434472,-0.01303814,-0.01201078,-0.0153294,-0.01699875,-0.01669333,-0.01757342,-0.01616975,-0.01587367,-0.01499749,-0.01235906,-0.01489735,-0.01655141,-0.01494445,-0.01471036,-0.01297805,-0.01006068,-0.007946499,-0.007169747,-0.007787405,-0.008538096,-0.008160607,-0.007284934,-0.008099983,-0.009102627,-0.01040843,-0.01192434,-0.0120346,-0.0116203,-0.007575805,-0.002737654,-0.002421784,-0.002878303,-0.00255077,-0.002070009,-0.002540434,-0.005190122,-0.008997519,-0.01190899,-0.01365205,-0.01713931,-0.01634086,-0.009897583,-0.007906959,-0.008395764,-0.008419056,-0.008030594,-0.005441065
0.1034423,0.2447567,0.1575381,-0.006390026,0.02740045,-0.009266551,-0.008094701,0.08448045,0.1164246,0.2263308,0.2623034,0.2437221,0.2678125,0.2308673,0.2601735,0.294707,0.2784836,0.2650631,0.1940473,0.1360024,-0.008179937,-0.2697229,-0.4379134,-0.6005737,-0.8646638,-0.9308016,-0.4695799,0.1289717,0.2623547,0.2443346,0.3547778,0.3045782,0.2441903,0.2216941,0.07179977,0.0350926,0.03061353,-0.05612859,-0.07501478,-0.1017149,-0.09298348,-0.07398365,-0.09070517,-0.03046219,0.02800095,0.06731916,0.01422631,-0.2011919,-0.425746,-0.5136339,-0.3111175,0.05853177,0.2747185,0.158116,-0.109837,-0.174904,-0.1955094,-0.1540214,0.08626844,0.1957959,0.235431,0.2395382,0.1846768,0.2318483,0.1565126,0.08850396,0.1602866,0.2122404,0.3387022,0.3665918,0.2745379,0.2539826,0.2519391,0.2250428,0.07945399,-0.1630523,-0.4530908,-0.7674625,-0.9767165,-0.9539564,-0.4819264,0.1732052,0.3970131,0.3263304,0.3462737,0.2875643,0.09808879,0.04209686,0.05420552,0.05334959,0.09258958,0.07053514,0.03135436,-0.0181153,-0.116279,-0.1810129,-0.2371358,-0.2364488,-0.1874893,-0.1868997,-0.2395095,-0.3819941,-0.5200247,-0.5240088,-0.3214977,0.03125011,0.2307941,0.203678,0.02978058,-0.1969744,-0.2011139,-0.07732844,-0.02713954,0.09168174,0.1833264,0.1762654,0.2218074,0.2480204,0.2715803,0.3210274,0.3131595,0.3477361,0.3831741,0.346697,0.3066698,0.2066897,0.05824411,-0.1129081
-0.00621357,-0.006737094,-0.006764611,-0.008433979,-0.009305224,-0.01081394,-0.01158743,-0.01153085,-0.01231093,-0.01041533,-0.007333036,-0.005585578,-0.002914945,-0.0006273881,-0.0009229219,-0.001950674,-0.002119262,-0.001349193,-0.0002245966,-0.0001213828,0.0009345171,0.003144703,0.001858026,-0.001651265,-0.003678652,-0.003450709,-0.002735675,-0.005625632,-0.00698675,-0.001075586,0.004582934,0.004568188,0.003602066,0.002951578,-0.004047105,-0.01393362,-0.01731567,-0.01668659,-0.01250292,-0.005884716,-0.004916256,-0.006325395,-0.004080849,-0.002542713,-0.005562066,-0.01047799,-0.01392251,-0.01471857,-0.01431501,-0.01473776,-0.01217172,-0.005169659,0.00320433,0.01174028,0.01376373,0.01040992,0.01105538,0.01115287,0.0098319,0.01145517,0.01038934,0.006799844,0.00115573,-0.004936305,-0.004667007,-0.005366373,-0.009458406,-0.01125418,-0.01300414,-0.01199618,-0.01035427,-0.0110482,-0.009885909,-0.009602311,-0.008743114,-0.005980329,-0.00351064,-0.0006332474,-0.001158566,2.107346e-05,0.00483967,0.006075885,0.008418726,0.008184781,7.895584e-05,-0.008126715,-0.0163328,-0.02136326,-0.01864837,-0.01656753,-0.01818525,-0.01776943,-0.01510664,-0.01314134,-0.009969106,-0.006423562,-0.004909227,-0.001040138,0.005565493,0.00717992,0.0005107011,-0.005305099,-0.00622852,-0.009390028,-0.009478129,-0.002596395,0.0009238396,0.0008789388,0.002009732,0.001178018,-0.0003602601,-0.0005073881,-0.00341739,-0.006306993,-0.007104366,-0.01244913,-0.01877613,-0.01846878,-0.01450413,-0.01080985,-0.007631083,-0.006229355,-0.007437833,-0.007933215,-0.005060462,-0.002088161,-0.001537283,-0.0007349351
0.003606692,0.004519673,0.004095612,0.003941454,0.004142395,0.004557238,0.006626962,0.008987621,0.007537549,0.00347162,0.002596759,0.004881712,0.005444878,0.004515941,0.00521537,0.004508066,0.002964617,0.00481632,0.005422748,0.004921991,0.006877077,0.008003443,0.007418579,0.005394937,0.004117866,0.004864859,0.005834304,0.007600098,0.007402618,0.005202767,0.005270066,0.006106023,0.005284593,0.004317168,0.004439635,0.005464193,0.006943547,0.005164422,0.002423964,0.003895077,0.003974624,0.002704995,0.002705518,0.0001077447,-0.002760733,-0.003400261,0.0004801897,0.006895521,0.007377101,0.005675671,0.004794408,0.001658339,0.002122114,0.004391716,0.003400626,0.003563572,0.002614618,-0.0003891923,-0.0003124447,0.002630277,0.005904264,0.004708146,0.001246088,1.90701e-05,-0.001969015,-0.001256143,0.001797161,0.003865775,0.006302606,0.003222975,-0.00165289,-0.001542395,-0.0002463637,0.001675244,0.001360765,0.00086917,0.002669341,0.0002165161,-0.001635112,0.0007719194,0.002774685,0.004806223,0.006163102,0.00734326,0.007557019,0.005252388,0.005719616,0.0090402,0.009473219,0.005417115,0.000770013,0.0004177014,0.0005375367,-0.0009327979,0.001129093,0.002714341,0.002061038,0.003194422,0.00392693,0.005038057,0.00354115,-0.00104398,-0.0009693411,-0.0003636955,-0.0009086202,0.0005531077,0.001476001,0.003007914,0.005400879,0.007883033,0.007024272,0.003218513,0.002302359,-0.0006977276,-0.004421317,-0.003412939,-0.001466372,0.001672189,0.002203259,0.0001538586,0.0007644439,0.0001861752,0.001859141,0.004855257,0.001066914,-0.001652942,0.0007655998,0.00156511
0.1727664,0.2237285,0.2661825,0.2605837,0.1788067,0.1676057,0.2344407,0.299667,0.1934908,-0.07443538,-0.289387,-0.3494198,-0.2999113,-0.3712826,-0.5517925,-0.6001288,-0.5064905,-0.2405849,0.0994003,0.2771751,0.4033568,0.495644,0.3998484,0.2910347,0.255894,0.2058179,0.2354638,0.2650427,0.2298393,0.2473461,0.2112231,0.1617887,0.1911185,0.2319456,0.2862361,0.1295904,-0.3305535,-0.7841668,-0.8544989,-0.4825478,-0.1584962,-0.07052695,-0.03595332,-0.06562406,-0.09767592,-0.1168486,-0.1001987,0.00364812,0.09938084,0.1690706,0.1714135,0.1496514,0.1881292,0.2207659,0.2607509,0.259228,0.1986908,0.19742,0.2716289,0.3558407,0.2826751,0.02010553,-0.2464774,-0.334153,-0.2545872,-0.3319618,-0.5219091,-0.5311237,-0.4492349,-0.2650173,-0.06622144,0.05422997,0.3413095,0.5260787,0.3802341,0.2930876,0.2730348,0.185967,0.1638916,0.1316951,0.1014441,0.1256918,0.06696686,0.02613251,0.04859372,0.1275984,0.3450208,0.4768386,0.3180357,-0.3120229,-1.144853,-1.239674,-0.7222806,-0.3618813,-0.02480732,0.1672046,0.005542306,-0.09880212,-0.263587,-0.3705874,-0.1190545,0.04655874,0.1959022,0.306127,0.1764561,0.1798972,0.1903791,0.2162243,0.3304559,0.2430659,0.2192875,0.3449072,0.3987606,0.3087661,0.04711021,-0.2076861,-0.3955527,-0.5205361,-0.5649304,-0.6010139,-0.6133032,-0.4951407,-0.1534598,0.1823169,0.283378,0.309092,0.3054964,0.2081355
0.1284752,0.1429467,0.1482844,0.08213926,-0.01153065,-0.03167144,-0.0342355,-0.07170142,-0.09376823,-0.07239554,-0.01930488,0.07857042,0.1442448,0.133699,0.1339946,0.1207049,0.07884577,0.03971683,-0.009484161,-0.01451944,0.002326898,-0.005009106,-0.01646193,-0.03361501,-0.01567315,0.01794639,0.04058182,0.08438138,0.0807709,-0.04298567,-0.2900696,-0.4519556,-0.2619687,-0.03714505,-0.05723581,-0.001906265,-0.008963698,-0.242866,-0.247396,-0.1083334,-0.04593636,0.04003965,0.03028954,0.03956593,0.09495721,0.1111236,0.2008444,0.2211152,0.1969504,0.1842747,0.107448,0.08603631,0.05009666,-0.007283791,-0.006997189,0.04047137,0.1838975,0.2409491,0.1259522,0.04958798,0.1009008,0.1463095,0.07582083,-0.03399455,-0.1472537,-0.1435752,0.001455766,0.05854664,0.1000586,0.135522,0.07403294,0.04867512,0.01711892,-1.452958e-05,0.006001116,-0.0411464,-0.03371218,-0.02517901,-0.01806797,0.0191806,-0.02249566,-0.05435979,-0.05113064,-0.06094628,-0.04196138,0.009113115,0.1151044,0.1666407,-0.0432385,-0.3837932,-0.4456333,-0.2218336,-0.04801525,-0.01326622,-0.06813213,-0.1162119,-0.148496,-0.2263867,-0.1803339,-0.04449255,0.02598879,0.107097,0.1357668,0.1095881,0.1360269,0.1625633,0.1956975,0.2168614,0.1967082,0.1917678,0.1452299,0.04481543,-0.05730487,-0.1119154,-0.0194475,0.1146668,0.1291766,0.0675108,0.01947324,0.04485192,0.06491523,0.009206597,-0.02558769,-0.02605348,-0.0001856771,0.04696527,0.05004611,0.07153754
0.0002936305,0.001422716,0.003122276,0.004008173,0.003285514,0.004124938,0.00192963,0.0001382288,0.001444829,0.0009329613,0.001337742,0.0032189,0.00591853,0.00746355,0.006620222,0.009030053,0.01082658,0.005788246,-0.0007363039,-0.003055473,-0.002487666,-0.001533953,-0.001392489,-0.002817846,-0.002402333,-0.002413677,-0.004633171,-0.003255268,-0.002030175,-0.0005870917,0.00339678,0.003469744,0.002720495,0.002377515,0.0004426382,-0.001797187,-0.004983771,-0.003637894,0.001434344,0.003536658,0.002491536,-0.0001743257,-0.00212914,-0.003883135,-0.001678817,0.003956042,0.003478475,0.004140201,0.007094705,0.003769903,0.003619501,0.005775552,0.004252952,0.0008467378,-0.008577701,-0.01420026,-0.009771778,-0.004530566,0.001431568,0.004075062,-0.000454056,-0.003507919,-0.001883192,0.00157191,0.004668282,0.006038179,0.007099701,0.005654188,0.000656803,-0.001940962,-0.004901836,-0.009282542,-0.007450148,-0.006185483,-0.007889192,-0.004352527,-0.002037743,-0.003719681,-0.003996068,-0.003328327,-0.0003894583,0.001599608,-0.001757533,-0.004435558,-0.00276982,-0.0007847248,-0.0002857559,-0.0002310725,-0.004753994,-0.0191039,-0.02944174,-0.01226516,0.009123639,-0.0002289688,-0.007443424,-0.000816905,-0.007436447,-0.006028593,0.0002335644,-0.003854847,0.0006543712,0.001032288,-0.002428323,0.000319243,-0.00117497,0.0007983565,0.001160452,-0.0008563335,0.001662002,-0.0003033169,-0.001338035,-0.001959899,-0.003414864,-0.00272401,-0.005861237,-0.005816334,-0.003909553,-0.003485909,-0.0001110594,-0.0001341812,-0.001040366,-0.001895378,-0.00420991,-0.0019517,-0.0005266362,-0.000562011,-0.0009015282,-0.00451023
0.04318609,0.08382455,0.2079304,0.2910383,0.1679913,-0.05404357,-0.1454408,-0.01717757,0.160086,0.1451818,0.08109301,0.09737919,0.03841831,-0.006678146,-0.01416982,-0.05920292,-0.06799908,-0.1130829,-0.1384185,-0.08838213,-0.04262743,0.04327255,0.05641443,-0.07456509,-0.1899073,-0.1864168,-0.1189965,-0.04428152,0.08772203,0.1824871,0.2900541,0.4379824,0.2927018,0.04198198,-0.0450925,-0.1053794,-0.08504664,-0.09259045,-0.1152348,-0.04657667,-0.03574638,0.03366547,0.07930871,0.03881517,0.07780333,0.03434049,-0.04265287,-0.1053023,-0.198717,-0.184298,-0.1196422,0.0005894046,0.1060555,0.1220551,0.1992352,0.1898652,0.02475956,-0.08018725,-0.05121314,0.05820743,0.1235573,0.1163569,0.1075368,0.1065775,0.06955869,-0.01968334,-0.07475145,-0.08727215,-0.1258224,-0.1782635,-0.2019156,-0.1467811,-0.05551977,0.01003783,0.036327,-0.02106609,-0.08606561,-0.08870009,-0.05408139,-0.0005379653,0.0229803,0.1010228,0.2567136,0.3161951,0.2520819,0.09750118,-0.1014379,-0.1771288,-0.1036213,-0.05016204,-0.04340484,-0.01855262,-0.02815821,-0.01833848,0.02219063,0.007583533,0.01243365,0.0006626454,-0.06883637,-0.1471945,-0.2228982,-0.2010829,-0.1148731,0.01087424,0.1483403,0.2118832,0.3390466,0.3771205,0.1459817,-0.07291363,-0.1300236,-0.00550394,0.1601447,0.1672384,0.1588932,0.1505989,0.06813929,-0.01015912,-0.07141412,-0.0959932,-0.1273866,-0.1517992,-0.1303806,-0.1386204,-0.09640266,-0.02636969,-0.01482756,0.01983919
0.008610769,0.005202445,0.0008131559,0.005902265,0.01005375,0.008508657,0.009583338,0.00918448,0.01008094,0.00965319,0.005279266,0.001309261,-0.001872564,0.001639031,0.007004166,0.00833393,0.008512643,0.004666401,0.0009771584,0.0008173361,0.002250464,0.003421672,-0.0008117253,-0.005153713,-0.003787224,-0.0004586583,0.002727431,0.005528761,0.007906276,0.005535726,-0.00169651,-0.004898397,-0.003629193,-0.001012657,0.004614034,0.01192988,0.0166074,0.01499667,0.01200913,0.01248224,0.01075144,0.007948662,0.006487061,0.002937796,-0.0003838908,-0.002613109,-0.002335875,-0.001777152,-0.004421046,-0.003538595,-0.002867066,-0.004208883,-0.0009523565,0.002049027,0.003628461,0.003107976,0.001002243,0.001817958,0.002303488,0.004395372,0.006528307,0.005570963,0.00671245,0.006792281,0.005107135,0.0030452,-0.0003441573,0.0009519563,0.003029419,0.0004904832,0.0002210415,0.002573608,0.003418086,0.003215904,0.002322974,0.001153771,-0.000619744,-0.002253311,-0.002772209,-0.002538053,0.0008336424,0.004114543,0.003447273,0.003673955,0.003628104,-0.000208346,-0.003757688,-0.003398379,-0.0006830156,0.0009633738,0.002002667,0.002538948,0.002024254,0.002171914,0.001806288,0.0002155278,-0.001165225,-0.001047485,-0.0003106092,-0.0004638594,0.00172072,0.004265503,0.002451017,0.001090887,0.002141781,0.001626943,-0.000224264,-0.001372873,-0.001375597,-0.001614915,-0.002240095,-1.292482e-05,0.002404029,-0.001602117,-0.007756787,-0.009984221,-0.01056925,-0.0105794,-0.008997025,-0.006280414,-0.003989089,-0.002059584,-0.0006748332,-0.002935564,-0.004984572,-0.003259857,-0.0004831567,0.006793701
0.1208949,0.04614709,0.005952008,0.1061902,0.2497471,0.2401736,0.07207462,-0.07323179,-0.04105796,-0.001729063,-0.07055517,-0.06310126,-0.06585451,-0.1492018,-0.1124852,-0.04238215,0.01236466,0.09101475,0.07909781,0.07601717,0.07878488,0.01362091,-0.01718529,-0.04912559,-0.0566836,-0.018504,0.008375313,0.06410003,0.07734822,0.01991093,-0.03908419,-0.07373539,-0.06087822,-0.05423401,-0.06460606,-0.0932413,-0.1931027,-0.2632352,-0.1939832,-0.0641445,-0.003340909,-0.03092341,-0.0739883,-0.08295633,-0.07622693,-0.07392687,-0.05376379,0.006264814,0.1058033,0.1692179,0.1687392,0.1836425,0.1820332,0.1662171,0.1826835,0.1722021,0.1465852,0.08605695,-0.01233056,-0.02367545,0.04364848,0.08770429,0.05279766,-0.04573002,-0.1425886,-0.1717838,-0.1144994,-0.0981554,-0.152605,-0.1737141,-0.160791,-0.0750438,0.05801486,0.1004826,0.07437706,0.07173112,0.08070934,0.04596607,-0.003989143,-0.04366703,-0.07182847,-0.04800403,-0.02274557,-0.006562093,0.02952474,0.04198975,0.03749325,-0.001106905,-0.0571937,-0.09597247,-0.1292027,-0.1017868,-0.08611763,-0.1772184,-0.2612126,-0.2324083,-0.09425575,0.07137208,0.1239596,0.002934754,-0.1351376,-0.1561039,-0.1269083,-0.06598249,0.02284813,0.1020326,0.170019,0.1958729,0.2010991,0.2061508,0.2019938,0.1999206,0.1968304,0.1876198,0.1129432,-0.00778696,-0.03875478,0.04755226,0.1204959,0.09291074,0.05789356,-0.003664928,-0.1125588,-0.09538091,-0.06983581,-0.155939,-0.1460734,-0.07109959
